ID	TCGA-49-6745-01	TCGA-05-5420-01	TCGA-97-A4M2-01	TCGA-64-5778-01	TCGA-55-6642-01	TCGA-49-4510-01	TCGA-55-7816-01	TCGA-97-A4M3-01	TCGA-NJ-A55A-01	TCGA-49-4494-01	TCGA-67-3771-01	TCGA-49-6767-01	TCGA-55-8513-01	TCGA-NJ-A4YQ-01	TCGA-91-6836-01	TCGA-L9-A7SV-01	TCGA-55-6985-01	TCGA-05-4410-01	TCGA-44-6147-01	TCGA-67-3773-01	TCGA-67-3772-01	TCGA-55-8506-01	TCGA-44-A47A-01	TCGA-44-7659-01	TCGA-44-6146-01	TCGA-05-4427-01	TCGA-78-8662-01	TCGA-97-8177-01	TCGA-MP-A4TD-01	TCGA-44-2666-01	TCGA-73-4675-01	TCGA-49-4487-01	TCGA-73-4666-01	TCGA-64-5774-01	TCGA-86-A4JF-01	TCGA-55-8091-01	TCGA-91-7771-01	TCGA-05-4415-01	TCGA-97-8175-01	TCGA-05-4382-01	TCGA-50-5066-01	TCGA-NJ-A55R-01	TCGA-MP-A4T6-01	TCGA-35-4122-01	TCGA-05-4389-01	TCGA-53-A4EZ-01	TCGA-44-2656-01	TCGA-05-5715-01	TCGA-4B-A93V-01	TCGA-05-4417-01	TCGA-62-8394-01	TCGA-62-A46O-01	TCGA-71-8520-01	TCGA-05-4420-01	TCGA-69-7764-01	TCGA-55-A494-01	TCGA-55-8097-01	TCGA-97-7938-01	TCGA-49-AARN-01	TCGA-38-6178-01	TCGA-55-7995-01	TCGA-53-7626-01	TCGA-86-7711-01	TCGA-L9-A743-01	TCGA-78-7155-01	TCGA-78-7536-01	TCGA-78-7150-01	TCGA-91-6849-01	TCGA-97-A4LX-01	TCGA-64-5815-01	TCGA-62-A46P-01	TCGA-49-4514-01	TCGA-78-7162-01	TCGA-97-8547-01	TCGA-35-4123-01	TCGA-L9-A443-01	TCGA-50-5933-01	TCGA-05-4398-01	TCGA-MN-A4N1-01	TCGA-95-7948-01	TCGA-55-8092-01	TCGA-49-AARR-01	TCGA-62-8398-01	TCGA-38-4626-01	TCGA-44-5645-01	TCGA-69-7765-01	TCGA-78-7535-01	TCGA-05-5425-01	TCGA-44-6775-01	TCGA-73-7499-01	TCGA-93-A4JP-01	TCGA-55-8096-01	TCGA-69-8253-01	TCGA-05-4426-01	TCGA-44-A47G-01	TCGA-95-7039-01	TCGA-38-4629-01	TCGA-91-6829-01	TCGA-64-1678-01	TCGA-55-8616-01	TCGA-67-3774-01	TCGA-44-2662-01	TCGA-50-5944-01	TCGA-64-1679-01	TCGA-L4-A4E5-01	TCGA-55-6980-01	TCGA-44-A4SS-01	TCGA-05-4249-01	TCGA-55-7910-01	TCGA-86-A456-01	TCGA-99-8033-01	TCGA-78-7143-01	TCGA-78-7160-01	TCGA-44-6778-01	TCGA-49-4506-01	TCGA-97-8171-01	TCGA-55-A48Y-01	TCGA-55-A48X-01	TCGA-49-6743-01	TCGA-78-7163-01	TCGA-55-1594-01	TCGA-64-1681-01	TCGA-44-6776-01	TCGA-L9-A50W-01	TCGA-50-5942-01	TCGA-05-4432-01	TCGA-93-7347-01	TCGA-49-6761-01	TCGA-J2-A4AG-01	TCGA-44-2668-01	TCGA-NJ-A4YI-01	TCGA-44-5643-01	TCGA-78-7539-01	TCGA-99-8028-01	TCGA-91-A4BC-01	TCGA-75-5125-01	TCGA-44-2657-01	TCGA-05-4418-01	TCGA-38-A44F-01	TCGA-MP-A4TC-01	TCGA-62-A46V-01	TCGA-49-AARQ-01	TCGA-MP-A4TK-01	TCGA-69-7979-01	TCGA-49-AARO-01	TCGA-55-7994-01	TCGA-38-4627-01	TCGA-55-6712-01	TCGA-50-5936-01	TCGA-67-6217-01	TCGA-86-8668-01	TCGA-91-8497-01	TCGA-NJ-A7XG-01	TCGA-44-2659-01	TCGA-93-7348-01	TCGA-69-7978-01	TCGA-55-8512-01	TCGA-93-A4JO-01	TCGA-69-8254-01	TCGA-86-8672-01	TCGA-91-6840-01	TCGA-73-4658-01	TCGA-50-5930-01	TCGA-NJ-A4YG-01	TCGA-67-4679-01	TCGA-64-5775-01	TCGA-91-6835-01	TCGA-05-4424-01	TCGA-50-8460-01	TCGA-83-5908-01	TCGA-L4-A4E6-01	TCGA-44-4112-01	TCGA-55-A491-01	TCGA-55-8510-01	TCGA-55-8508-01	TCGA-95-A4VP-01	TCGA-55-8511-01	TCGA-55-8620-01	TCGA-50-5055-01	TCGA-86-8585-01	TCGA-62-A472-01	TCGA-75-7025-01	TCGA-55-7815-01	TCGA-62-8395-01	TCGA-55-8203-01	TCGA-99-8032-01	TCGA-95-8494-01	TCGA-91-8499-01	TCGA-55-7284-01	TCGA-S2-AA1A-01	TCGA-99-AA5R-01	TCGA-05-4430-01	TCGA-55-A493-01	TCGA-97-7937-01	TCGA-86-8279-01	TCGA-86-8073-01	TCGA-55-7573-01	TCGA-55-A4DG-01	TCGA-55-6971-01	TCGA-55-A492-01	TCGA-50-5051-01	TCGA-50-5072-01	TCGA-91-6831-01	TCGA-97-7552-01	TCGA-62-8397-01	TCGA-50-5941-01	TCGA-55-8614-01	TCGA-67-3770-01	TCGA-MP-A4T4-01	TCGA-55-8090-01	TCGA-MN-A4N5-01	TCGA-78-7633-01	TCGA-44-6779-01	TCGA-95-7567-01	TCGA-44-3918-01	TCGA-55-6975-01	TCGA-69-7980-01	TCGA-55-8206-01	TCGA-NJ-A4YP-01	TCGA-55-6970-01	TCGA-38-4631-01	TCGA-55-1592-01	TCGA-MP-A4SW-01	TCGA-78-8640-01	TCGA-86-8673-01	TCGA-86-8674-01	TCGA-05-5423-01	TCGA-55-6978-01	TCGA-91-6828-01	TCGA-95-7947-01	TCGA-86-8075-01	TCGA-55-7728-01	TCGA-50-6595-01	TCGA-44-5644-01	TCGA-55-6981-01	TCGA-38-4630-01	TCGA-75-5147-01	TCGA-49-4488-01	TCGA-50-5045-01	TCGA-44-7667-01	TCGA-78-7154-01	TCGA-38-7271-01	TCGA-44-8119-01	TCGA-99-7458-01	TCGA-86-8054-01	TCGA-50-6591-01	TCGA-97-A4M5-01	TCGA-95-A4VN-01	TCGA-L9-A5IP-01	TCGA-49-4501-01	TCGA-73-4662-01	TCGA-50-5939-01	TCGA-62-A46R-01	TCGA-73-4668-01	TCGA-49-4486-01	TCGA-78-7159-01	TCGA-55-7726-01	TCGA-55-A57B-01	TCGA-97-7554-01	TCGA-05-5428-01	TCGA-L9-A8F4-01	TCGA-95-7562-01	TCGA-44-6777-01	TCGA-78-7161-01	TCGA-J2-A4AD-01	TCGA-78-7145-01	TCGA-55-8205-01	TCGA-95-7043-01	TCGA-55-8299-01	TCGA-05-4402-01	TCGA-MP-A4TF-01	TCGA-78-8660-01	TCGA-75-6206-01	TCGA-35-5375-01	TCGA-05-4403-01	TCGA-50-5049-01	TCGA-73-7498-01	TCGA-44-7669-01	TCGA-55-7913-01	TCGA-49-AAR9-01	TCGA-05-4395-01	TCGA-55-8208-01	TCGA-86-A4P8-01	TCGA-44-A4SU-01	TCGA-L9-A444-01	TCGA-91-6830-01	TCGA-49-4490-01	TCGA-05-4422-01	TCGA-55-6987-01	TCGA-97-A4M0-01	TCGA-97-7553-01	TCGA-97-7546-01	TCGA-44-6774-01	TCGA-50-5931-01	TCGA-55-8089-01	TCGA-55-6972-01	TCGA-55-7281-01	TCGA-49-6744-01	TCGA-69-7973-01	TCGA-55-8204-01	TCGA-50-6673-01	TCGA-86-7954-01	TCGA-50-6590-01	TCGA-55-8087-01	TCGA-05-4405-01	TCGA-97-8176-01	TCGA-55-A48Z-01	TCGA-86-8671-01	TCGA-69-7974-01	TCGA-38-4632-01	TCGA-93-8067-01	TCGA-78-7540-01	TCGA-78-7152-01	TCGA-05-4250-01	TCGA-MP-A4TA-01	TCGA-97-A4M7-01	TCGA-78-7158-01	TCGA-55-7574-01	TCGA-05-4384-01	TCGA-05-4433-01	TCGA-05-5429-01	TCGA-78-8655-01	TCGA-86-8280-01	TCGA-50-6592-01	TCGA-86-A4P7-01	TCGA-86-8076-01	TCGA-97-A4M1-01	TCGA-64-1676-01	TCGA-05-4390-01	TCGA-55-7914-01	TCGA-49-AAR4-01	TCGA-55-8505-01	TCGA-44-7660-01	TCGA-50-5044-01	TCGA-55-8514-01	TCGA-05-4425-01	TCGA-69-7763-01	TCGA-MP-A4T8-01	TCGA-49-6742-01	TCGA-97-7941-01	TCGA-91-6848-01	TCGA-78-7167-01	TCGA-64-5779-01	TCGA-44-3917-01	TCGA-J2-8194-01	TCGA-86-7701-01	TCGA-NJ-A55O-01	TCGA-75-5146-01	TCGA-55-7283-01	TCGA-78-7149-01	TCGA-49-AAR0-01	TCGA-69-A59K-01	TCGA-62-8399-01	TCGA-44-7670-01	TCGA-44-2655-01	TCGA-62-A46S-01	TCGA-53-7624-01	TCGA-86-8359-01	TCGA-05-4434-01	TCGA-44-A479-01	TCGA-97-8552-01	TCGA-80-5608-01	TCGA-78-7220-01	TCGA-55-5899-01	TCGA-44-8117-01	TCGA-53-7813-01	TCGA-91-8496-01	TCGA-44-7671-01	TCGA-86-8669-01	TCGA-86-8074-01	TCGA-55-7576-01	TCGA-95-8039-01	TCGA-55-7727-01	TCGA-MP-A4SV-01	TCGA-75-6214-01	TCGA-55-8301-01	TCGA-55-8207-01	TCGA-44-A47B-01	TCGA-44-2665-01	TCGA-80-5611-01	TCGA-78-7537-01	TCGA-50-6597-01	TCGA-50-5068-01	TCGA-91-A4BD-01	TCGA-55-7724-01	TCGA-50-5935-01	TCGA-69-8255-01	TCGA-95-A4VK-01	TCGA-55-A490-01	TCGA-38-4625-01	TCGA-86-7955-01	TCGA-05-4244-01	TCGA-86-6851-01	TCGA-MP-A4TH-01	TCGA-55-8507-01	TCGA-55-8085-01	TCGA-73-A9RS-01	TCGA-MP-A5C7-01	TCGA-44-6145-01	TCGA-86-8055-01	TCGA-55-6984-01	TCGA-49-4507-01	TCGA-73-4659-01	TCGA-86-8056-01	TCGA-44-3396-01	TCGA-50-8457-01	TCGA-75-7027-01	TCGA-05-4397-01	TCGA-44-6148-01	TCGA-MP-A4T7-01	TCGA-86-7713-01	TCGA-69-8453-01	TCGA-93-A4JN-01	TCGA-44-3398-01	TCGA-97-A4M6-01	TCGA-73-4676-01	TCGA-49-4512-01	TCGA-MP-A4TE-01	TCGA-97-8179-01	TCGA-86-8281-01	TCGA-MP-A4TI-01	TCGA-MP-A4TJ-01	TCGA-35-3615-01	TCGA-55-1596-01	TCGA-73-4677-01	TCGA-62-A471-01	TCGA-49-4505-01	TCGA-MN-A4N4-01	TCGA-78-7542-01	TCGA-78-7147-01	TCGA-86-8358-01	TCGA-J2-8192-01	TCGA-99-8025-01	TCGA-73-4670-01	TCGA-62-A470-01	TCGA-86-7714-01	TCGA-44-7661-01	TCGA-55-6986-01	TCGA-44-3919-01	TCGA-MP-A4SY-01	TCGA-55-6979-01	TCGA-69-7761-01	TCGA-55-8094-01	TCGA-55-8615-01	TCGA-50-7109-01	TCGA-78-7153-01	TCGA-64-5781-01	TCGA-55-7903-01	TCGA-55-7725-01	TCGA-50-8459-01	TCGA-62-8402-01	TCGA-97-8174-01	TCGA-86-6562-01	TCGA-44-7672-01	TCGA-64-1677-01	TCGA-55-6543-01	TCGA-44-7662-01	TCGA-49-AAR2-01	TCGA-55-8619-01	TCGA-86-A4D0-01	TCGA-55-7570-01	TCGA-NJ-A4YF-01	TCGA-50-6593-01	TCGA-67-6216-01	TCGA-78-7148-01	TCGA-MP-A4T9-01	TCGA-50-5932-01	TCGA-62-A46Y-01	TCGA-91-6847-01	TCGA-69-7760-01	TCGA-67-6215-01	TCGA-93-A4JQ-01	TCGA-44-2661-01	TCGA-38-4628-01	TCGA-78-7156-01	TCGA-64-1680-01	TCGA-55-7907-01	TCGA-50-5946-01	TCGA-71-6725-01	TCGA-05-4396-01	TCGA-55-6968-01	TCGA-49-AAQV-01	TCGA-55-7227-01	TCGA-50-6594-01	TCGA-55-8621-01	TCGA-86-8278-01	TCGA-55-6982-01	TCGA-55-6983-01	TCGA-55-A4DF-01	TCGA-95-7944-01	TCGA-78-8648-01	TCGA-49-AAR3-01	TCGA-J2-A4AE-01	TCGA-44-8120-01	TCGA-86-7953-01	TCGA-78-7146-01	TCGA-O1-A52J-01	TCGA-55-7911-01	TCGA-78-7166-01	TCGA-97-8172-01	TCGA-55-8302-01	TCGA-75-6212-01	TCGA-44-6777-11	TCGA-55-6975-11	TCGA-49-6744-11	TCGA-55-6983-11	TCGA-49-6761-11	TCGA-91-6836-11	TCGA-44-6147-11	TCGA-55-6972-11	TCGA-55-6969-11	TCGA-91-6829-11	TCGA-44-6144-11	TCGA-38-4632-11	TCGA-38-4627-11	TCGA-91-6828-11	TCGA-44-2668-11	TCGA-91-6835-11	TCGA-49-6745-11	TCGA-50-5935-11	TCGA-44-2655-11	TCGA-55-6984-11	TCGA-49-6743-11	TCGA-91-6831-11	TCGA-44-6778-11	TCGA-44-3398-11	TCGA-55-6971-11	TCGA-55-6979-11	TCGA-50-5930-11	TCGA-50-5939-11	TCGA-55-6981-11	TCGA-50-5933-11	TCGA-91-6847-11	TCGA-38-4625-11	TCGA-50-5932-11	TCGA-44-2657-11	TCGA-55-6986-11	TCGA-44-5645-11	TCGA-55-6982-11	TCGA-55-6985-11	TCGA-44-6146-11	TCGA-49-4490-11	TCGA-91-6849-11	TCGA-73-4676-11	TCGA-55-6978-11	TCGA-50-5931-11	TCGA-44-2665-11	TCGA-55-6968-11	TCGA-44-2661-11	TCGA-44-6148-11	TCGA-49-6742-11	TCGA-44-6776-11	TCGA-38-4626-11	TCGA-44-3396-11	TCGA-44-2662-11	TCGA-55-6970-11	TCGA-50-6595-11	TCGA-44-6145-11	TCGA-50-5936-11	TCGA-55-6980-11	TCGA-49-4512-11
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-0.023303639	0.060612432	0.184679024	0.034649867	0.010970506	0.203413316	0.004395482	0.112816322	0.112592001	0.020256508	0.057468045	-0.014156675	0.172355649	0.02913374	-0.114774654	0.186357769	0.058807588	0.154047702	0.0254554	0.109260946	0.158742411	0.040285656	0.135500996	0.123316438	0.149262266	-0.063899165	0.105277397	0.156761672	0.127405292	-0.032147737	0.035185557	0.046752833	-0.042123548	-0.027373786	0.064802714	0.029634189	0.13077225	0.005699114	0.068861824	0.164151658	0.094851747	0.085816063	0.180334278	-0.04746455	0.159330125	0.093398668	-0.07303024	0.165422161	-0.009702312	0.069386921	0.145260643	0.016392326	0.122046764	0.182550419	0.203315021	0.144272886	0.180283159	0.230567519	0.112195564	0.150550243	0.082397681	0.098758132	0.009091861	0.125207372	-0.028062084	-0.01795718	-0.007722723	0.208056968	0.112305529	0.050141836	0.165504446	0.012512227	0.140918087	0.167348905	-0.03606387	0.177426379	-0.028855712	-0.032640553	0.097151652	0.148986936	0.163088788	0.139680651	0.122889287	0.113281618	0.027012384	0.012350417	0.06163351	0.078297534	-0.045180776	0.172899168	0.160604319	0.198116179	0.031326829	0.046732915	0.137471647	0.066326031	-0.068943953	0.016937803	-0.045146368	0.256534731	0.160777569	-0.109823669	0.255615471	0.028193378	0.008124429	0.115716649	0.166083568	0.074006221	-0.04193501	0.272652535	-0.010280105	0.081482031	0.06744389	-0.027404094	-0.02880027	0.20717481	-0.014704071	0.187844549	-0.08484023	0.088167105	0.101753236	0.169107279	0.137220847	0.200335611	0.202129654	0.152018409	0.160969957	-0.062362732	0.045929075	-0.122386018	0.202491558	0.065864493	0.283945502	0.133380211	0.097860465	0.000496494	0.178784628	0.085999815	0.276659916	0.16236269	0.12342556	0.249319215	0.104406936	0.125682259	0.132110039	-0.011778002	0.072137981	0.021939152	0.028109012	0.260997074	0.179360791	0.298202381	0.261463915	0.085568691	0.122436218	-0.038362752	0.182213021	0.11590125	0.168192045	0.052691863	0.040513367	0.002430473	0.016943511	0.071215663	0.204961498	-0.099442754	0.034637383	0.173531115	0.192811444	0.028580492	0.150363488	-0.073845791	0.217680554	0.133492188	0.10477696	0.157122646	-0.014154008	-0.029448457	0.230187967	0.185091914	0.04562054	0.212811266	-0.138474027	0.270426477	0.041550835	0.081461625	0.044282844	0.05363185	0.18707502	0.191469754	0.191971242	0.011521443	0.011871863	0.148172398	0.106715035	0.010439562	0.205642142	0.225203747	0.024611854	0.238858289	0.106904451	0.056759286	0.037138116	0.100832775	0.290717836	0.112217535	0.161883596	0.230077158	0.053950108	0.090368349	-0.028424093	0.169197628	-0.108270284	0.081752946	0.039573486	-0.012946998	0.128808933	0.306086576	-0.001688883	0.029522515	-0.038873005	0.204358873	0.184128553	0.00086147	0.035728768	0.174157454	0.099413567	0.009073928	0.050138532	0.05523437	0.079785351	0.251649311	-0.042632313	-0.027893166	0.137420073	0.019112368	0.163325749	-0.024900832	0.03654968	-0.042317493	-0.045250078	0.069202232	0.210694312	0.001211332	0.011273642	-0.090240544	0.237120133	0.03250133	0.01446224	0.11459068	0.037760753	-0.016034152	0.085238351	0.06021561	0.105514575	0.044540303	-0.055281362	0.184240523	0.041343653	0.019375274	0.17000955	-0.010805557	0.038132497	0.054399272	0.069173565	-0.001898898	-0.05152846	0.11815523	0.082748071	0.211593323	-0.000743291	0.028406531	0.164677649	0.030136674	0.176180017	0.140931749	0.256786962	0.001409969	-0.070754821	-0.044161914	0.0171511	0.10230654	0.159172321	0.235380242	0.145146405	0.181005857	0.166365932	0.189722571	-0.041888945	0.14744154	0.068585926	0.110901151	0.070389086	0.073306108	-0.018980066	0.080790635	0.12456121	0.122417002	0.029989774	0.010269247	0.192551941	0.093617904	-0.077618633	0.226361878	0.112229975	0.072193969	0.020048038	0.19323508	-0.026109827	0.011752083	0.036303498	0.214401458	0.090607429	0.007069375	0.015299339	0.230580042	0.07587631	0.10647708	0.063924528	0.098824265	0.22944692	0.155568417	0.275906981	-0.028283566	0.142080494	0.069597446	0.278070958	0.023863531	-0.030941807	0.072225017	0.107046457	0.073798968	0.207308461	-0.010417842	0.212498446	0.115044334	-0.032362461	0.087897169	0.029395887	0.125471848	-0.050995329	0.195829099	0.06936245	-0.138964892	0.180209821	-0.085341951	0.002831801	0.234749335	0.076399324	0.16385043	0.160319028	0.017420486	0.050431206	0.104233776	0.188606963	0.113691338	0.027612779	0.007988921	0.124464034	0.056876036	0.276916954	0.061707217	0.008642905	0.015290911	0.096990142	-0.002772147	0.173526282	0.110564265	0.198256045	0.041554788	0.023821522	0.187107342	-0.071081447	0.026724826	-0.032792753	0.024436995	0.145679924	0.039408036	0.030692629	0.050595437	0.127665322	0.297757307	0.025618085	0.193441292	-0.047933785	0.149021579	0.1722704	0.091351816	0.028730825	-0.073617467	-0.090521615	0.029681813	0.134190649	0.328416321	0.184315341	0.10159011	-0.040483806	0.174745694	-0.044586321	0.156046221	0.065909761	-0.02249439	0.080690266	0.240485639	0.087621294	0.194406618	0.02888409	0.043273779	0.237049923	0.092967935	0.098363649	0.150880126	0.194907042	-0.001540229	0.255545996	0.039539506	0.129101117	0.092884936	0.122592388	0.159808465	0.097439405	0.111082028	-0.005939212	0.038618201	0.129863383	0.071542767	0.063920406	0.056519988	-0.105923825	0.219355446	-0.063465535	0.150042983	0.092687862	-0.00104696	0.149932173	0.102290226	-0.045680705	0.050714131	0.081214797	0.052527122	0.063743002	0.123894607	0.043531387	0.121716189	0.089469493	0.116808448	-0.067777107	-0.021655257	0.070379423	0.117825794	0.058888803	0.170521989	0.088496109	0.066355405	0.045032558	0.12137024	0.07282636	0.212435547	0.179266426	0.001231961	-0.02648147	0.155682222	0.172529039	0.148131478	0.028885354	0.165814518	0.167148552	0.053889372	0.021574809	0.065960972	0.078619654	0.141588034	0.226561601	0.163696205	0.104611723	0.124838881	0.007119623	0.126669548	0.208752	-0.060719044	-0.063891651	0.118411935	0.056721047	0.032380631	0.11061618	0.146804363	0.176312874	0.07558328	-0.013714597	-0.050646395	0.119302349	0.016589016	0.25048555	0.132384765	0.033698938	-0.081168652	0.22860667	0.124902565	-0.016810621	0.151412454	0.040545808	0.201097812	0.184442316	0.146270031	0.188098704	0.1046052	0.134453997	0.074176237	0.103445743	0.122740324	0.132908927	0.083175499	0.145023026	0.078327305	0.161905867	0.042925333	0.09800503	0.211935134	0.116190665	0.188321293	0.205266434	0.127297787	0.170310933	0.086094802	0.094378704	0.127419427	0.109461511	0.070066343	0.066614785	0.173858614	0.139664356	0.045627089	0.12168124	0.13353463	0.123764533	0.20950501	0.107858	0.158148435	0.149375968	0.115747536	0.080892705	0.067645251	0.170274118	0.094725827	0.076672863	0.087643796	0.183664681	0.140269406	0.27453112	0.091289903	0.14144182	0.139791591	0.077692322	0.095036138	0.209195577	0.094734187	0.138603837	0.117915948	0.126421704	0.157609114	0.127106429
